1249,FTR,-8.206
1250,IAH,-8.206
1251,DHF,-8.205
1252,RHK,-8.205
1253,YHT,-8.205
1254,YFG,-8.204
1255,WID,-8.203
1256,WSN,-8.202
1257,FIC,-8.201
1258,HWF,-8.2
1259,WGC,-8.2
1260,KHH,-8.199
1261,HHP,-8.199
1262,AFT,-8.199
1263,TLT,-8.198
1264,YCQ,-8.198
1265,MLH,-8.198
1266,VFN,-8.197
1267,YLS,-8.197
1268,CTF,-8.197
1269,GHF,-8.196
1270,FVN,-8.196
1271,GTF,-8.196
1272,RYC,-8.196
1273,QWF,-8.196
1274,WET,-8.194
1275,TPW,-8.194
1276,WFD,-8.194
1277,RQP,-8.193
1278,WDQ,-8.193
1279,WST,-8.193
1280,NFE,-8.192
1281,YWG,-8.192
1282,TDY,-8.191
1283,WGV,-8.191
1284,KWI,-8.191
1285,VFD,-8.191
1286,MSK,-8.191
1287,AWI,-8.191
1288,LSL,-8.191
1289,FRG,-8.189
1290,PIT,-8.189
1291,YWC,-8.188
1292,YKV,-8.186
1293,EDW,-8.186
1294,YFV,-8.186
1295,WEG,-8.186
1296,CSF,-8.184
1297,GIY,-8.184
1298,RRC,-8.184
1299,FQE,-8.183
1300,TVM,-8.183
1301,MYQ,-8.18
1302,CNM,-8.18
1303,KVP,-8.18
1304,HLV,-8.18
1305,VHC,-8.179
1306,GWS,-8.178
1307,FMN,-8.178
1308,YEP,-8.178
1309,HFK,-8.177
1310,TYT,-8.177
1311,VNI,-8.176
1312,HKH,-8.176
1313,VVI,-8.175
1314,WKT,-8.175
1315,NYM,-8.175
1316,TLV,-8.174
1317,LCH,-8.174
1318,PMY,-8.174
1319,MDH,-8.173
1320,GNF,-8.173
1321,LHA,-8.173
1322,ELH,-8.173
1323,HRW,-8.173
1324,LYN,-8.171
1325,CTY,-8.168
1326,NVW,-8.168
1327,TWE,-8.166
1328,WFS,-8.165
1329,RVP,-8.165
1330,DFV,-8.165
1331,LVL,-8.165
1332,AVY,-8.165
1333,VLH,-8.164
1334,ARM,-8.163
1335,YFD,-8.162
1336,FFK,-8.162
1337,EKP,-8.162
1338,VII,-8.161
1339,AHH,-8.161
1340,YVP,-8.161
1341,LWG,-8.161
1342,TKV,-8.161
1343,MQL,-8.159
1344,NVM,-8.159
1345,FEV,-8.158
1346,RRV,-8.158
1347,NKM,-8.156
1348,GTW,-8.155
1349,FVP,-8.153
1350,ASF,-8.153
1351,YPQ,-8.153
1352,EMM,-8.148
1353,MSI,-8.148
1354,RYD,-8.147
1355,HAR,-8.147
1356,IGI,-8.147
1357,FYW,-8.147
1358,ECY,-8.146
1359,WQR,-8.146
1360,LVK,-8.146
1361,AVL,-8.146
1362,VSH,-8.145
1363,CKP,-8.144
1364,YYG,-8.144
1365,WTC,-8.143
1366,VHD,-8.143
1367,SKP,-8.143
1368,QMT,-8.143
1369,IWQ,-8.142
1370,WPN,-8.142
1371,RCI,-8.141
1372,TRV,-8.141
1373,VYD,-8.14
1374,WEN,-8.14
1375,MAH,-8.14
1376,PQH,-8.14
1377,GKY,-8.139
1378,INV,-8.139
1379,FNS,-8.139
1380,QVF,-8.139
1381,HDF,-8.138
1382,FKF,-8.137
1383,HTH,-8.137
1384,MYH,-8.136
1385,HLH,-8.136
1386,EVM,-8.133
1387,FAT,-8.133
1388,MIL,-8.132
1389,YLQ,-8.132
1390,LVQ,-8.132
1391,CRF,-8.131
1392,EHI,-8.13
1393,AMR,-8.13
1394,MHV,-8.13
1395,LDT,-8.129
1396,WGK,-8.128
1397,PKH,-8.128
1398,SHK,-8.128
1399,WLA,-8.127
1400,HRN,-8.127
1401,HSH,-8.127
1402,LYQ,-8.125
1403,HAH,-8.125
1404,VCL,-8.124
1405,HNV,-8.124
1406,NYF,-8.124
1407,RYS,-8.123
1408,HCL,-8.123
1409,LIN,-8.122
1410,VKH,-8.122
1411,RVV,-8.12
1412,GHP,-8.12
1413,VHL,-8.119
1414,TNL,-8.118
1415,YEH,-8.118
1416,MHF,-8.117
1417,CHI,-8.116
1418,ILM,-8.116
1419,QML,-8.116
1420,HVM,-8.115
1421,VLK,-8.115
1422,RQM,-8.115
1423,FGK,-8.115
1424,WSG,-8.114
1425,VKR,-8.113
1426,VYK,-8.113
1427,KSY,-8.112
1428,YHQ,-8.112
1429,LHT,-8.112
1430,FYF,-8.111
1431,HQQ,-8.111
1432,MYY,-8.111
1433,VVV,-8.11
1434,PMA,-8.11
1435,YQH,-8.11
1436,YRW,-8.109
1437,FKQ,-8.109
1438,KWC,-8.108
1439,ERY,-8.107
1440,HYC,-8.107
1441,KVI,-8.107
1442,EMH,-8.107
1443,FDV,-8.106
1444,VFS,-8.106
1445,FVA,-8.104
1446,PTM,-8.103
1447,YAN,-8.102
1448,NSF,-8.101
1449,NVI,-8.101
1450,NNH,-8.101
1451,FYK,-8.1
1452,LYL,-8.1
1453,QWV,-8.1
1454,FSI,-8.099
1455,QLY,-8.098
1456,YVT,-8.098
1457,NKY,-8.097
1458,IRT,-8.097
1459,FTV,-8.096
1460,SYF,-8.096
1461,CCY,-8.096
1462,SSF,-8.095
1463,QYC,-8.095
1464,YHA,-8.094
1465,PCV,-8.093
1466,HVK,-8.093
1467,AYR,-8.093
1468,GQM,-8.093
1469,MTH,-8.092
1470,LGW,-8.092
1471,LIT,-8.092
1472,EAW,-8.091
1473,FYI,-8.091
1474,VLM,-8.09
1475,IWE,-8.09
1476,FHE,-8.087
1477,FCD,-8.087
1478,NLY,-8.086
1479,HKM,-8.086
1480,RVM,-8.086
1481,CFW,-8.085
1482,DSY,-8.085
1483,GEM,-8.084
1484,HLT,-8.083
1485,VSK,-8.081
1486,WAD,-8.079
1487,NAP,-8.077
1488,YCI,-8.077
1489,HIY,-8.076
1490,RKV,-8.076
1491,VVH,-8.075
1492,PCH,-8.074
1493,HCH,-8.074
1494,GKM,-8.074
1495,PLS,-8.074
1496,WWV,-8.073
1497,PWS,-8.073
1498,RAL,-8.072
1499,HQL,-8.072
1500,MCH,-8.072
1501,PRV,-8.071
1502,IYE,-8.071
1503,WCP,-8.07
1504,FKN,-8.07
1505,PML,-8.07
1506,RFY,-8.069
1507,NFW,-8.069
1508,PIN,-8.066
1509,LFM,-8.066
1510,FQT,-8.066
1511,LYV,-8.066
1512,HVT,-8.065
1513,PRP,-8.065
1514,VAI,-8.065
1515,FAD,-8.064
1516,HWT,-8.063
1517,VMW,-8.063
1518,DFW,-8.061
1519,RAP,-8.061
1520,VSM,-8.06
1521,WTS,-8.06
1522,FWR,-8.059
1523,FKT,-8.058
1524,YSE,-8.058
1525,HVL,-8.058
1526,TNP,-8.057
1527,YCW,-8.057
1528,QAH,-8.057
1529,YID,-8.056
1530,KNV,-8.056
1531,VFQ,-8.056
1532,CRM,-8.055
1533,VGF,-8.055
1534,PAY,-8.054
1535,QQI,-8.054
1536,CAF,-8.053
1537,FFS,-8.052
1538,FST,-8.052
1539,FNA,-8.052
1540,YLV,-8.051
1541,WIR,-8.051
1542,AYV,-8.051
1543,IKP,-8.05
1544,HTI,-8.05
1545,HCP,-8.05
1546,YPY,-8.05
1547,WIK,-8.05
1548,MLY,-8.049
1549,HCI,-8.049
1550,VAH,-8.048
1551,KAH,-8.048
1552,AQV,-8.047
1553,WPK,-8.047
1554,PWP,-8.046
1555,MHI,-8.045
1556,HTK,-8.045
1557,MFF,-8.045
1558,VMA,-8.044
1559,VTM,-8.044
1560,MKM,-8.041
1561,WGP,-8.041
1562,MYT,-8.04
1563,PYH,-8.04
1564,AHP,-8.04
1565,MLT,-8.039
1566,TTM,-8.038
1567,LYC,-8.038
1568,RFS,-8.038
1569,VKV,-8.037
1570,KYF,-8.037
1571,VYI,-8.036
1572,RGP,-8.036
1573,HAY,-8.035
1574,KSL,-8.035
1575,SRP,-8.035
1576,CFN,-8.034
1577,TNV,-8.034
1578,HSL,-8.033
1579,QVM,-8.033
1580,EVI,-8.033
1581,HIE,-8.032
1582,TRP,-8.032
1583,LAI,-8.032
1584,IYV,-8.032
1585,HKN,-8.031
1586,LSR,-8.03
1587,WCA,-8.03
1588,RMH,-8.03
1589,MWP,-8.029
1590,GQY,-8.029
1591,AWT,-8.028
1592,QMH,-8.028
1593,ISP,-8.026
1594,QWM,-8.026
1595,REP,-8.026
1596,ICR,-8.025
1597,AWD,-8.024
1598,HPH,-8.023
1599,FMP,-8.023
1600,NIH,-8.022
1601,VMV,-8.022
1602,ILI,-8.022
1603,HFG,-8.022
1604,LLL,-8.022
1605,PQP,-8.021
1606,VWG,-8.021
1607,SAF,-8.021
1608,SWC,-8.021
1609,RKF,-8.02
1610,KKI,-8.02
1611,ITE,-8.018
1612,HEM,-8.018
1613,YHR,-8.017
1614,HKE,-8.017
1615,TYI,-8.017
1616,YKY,-8.017
1617,PSM,-8.017
1618,MTP,-8.015
1619,VYP,-8.015
1620,FWE,-8.015
1621,AYH,-8.013
1622,TWI,-8.013
1623,QPP,-8.012
1624,QTH,-8.012
1625,VSP,-8.011
1626,AMM,-8.011
1627,WFQ,-8.011
1628,LSV,-8.01
1629,WWT,-8.009
1630,SWW,-8.007
1631,VFG,-8.007
1632,KAP,-8.007
1633,KLN,-8.006
1634,FKS,-8.006
1635,WYM,-8.005
1636,PHP,-8.005
1637,HGI,-8.005
1638,PNL,-8.005
1639,QHM,-8.003
1640,REF,-8.003
1641,WIA,-8.003
1642,FIN,-8.003
1643,SVP,-8.003
1644,YKL,-8.003
1645,NMT,-8.002
1646,TMW,-8.002
1647,MDV,-8.001
1648,SMF,-8.0
1649,HSI,-8.0
1650,LNN,-8.0
1651,QWH,-7.999
1652,YNP,-7.999
1653,AFH,-7.999
1654,HHG,-7.999
1655,FPW,-7.998
1656,LML,-7.998
1657,NPY,-7.998
1658,SEM,-7.997
1659,WGA,-7.997
1660,RTV,-7.997
1661,RAK,-7.997
1662,TKH,-7.997
1663,YYP,-7.997
1664,KMM,-7.996
1665,IWH,-7.996
1666,FCQ,-7.996
1667,IFY,-7.996
1668,YNA,-7.995
1669,VSR,-7.995
1670,FHR,-7.995
1671,EWM,-7.995
1672,NAF,-7.994
1673,MSP,-7.993
1674,VWF,-7.993
1675,AKL,-7.992
1676,WQG,-7.992
1677,WVG,-7.992
1678,PNP,-7.991
1679,WKV,-7.991
1680,PKQ,-7.99
1681,WEI,-7.99
1682,GMH,-7.989
1683,QFQ,-7.989
1684,MVP,-7.989
1685,TIH,-7.988
1686,YRV,-7.987
1687,WGN,-7.987
1688,TSY,-7.986
1689,WCG,-7.986
1690,CFK,-7.986
1691,FCC,-7.984
1692,RKP,-7.984
1693,CHP,-7.982
1694,HQV,-7.981
1695,WLL,-7.981
1696,RCV,-7.98
1697,VYY,-7.98
1698,PLF,-7.979
1699,MHA,-7.977
1700,IYK,-7.977
1701,CMK,-7.977
1702,TQV,-7.977
1703,VTP,-7.977
1704,RWR,-7.977
1705,YPF,-7.977
1706,SYW,-7.976
1707,PTH,-7.975
1708,QSP,-7.975
1709,WNM,-7.975
1710,IIP,-7.974
1711,KWW,-7.974
1712,VYS,-7.974
1713,RHI,-7.974
1714,QCY,-7.973
1715,WRS,-7.973
1716,SII,-7.973
1717,LTP,-7.973
1718,WFP,-7.972
1719,NVL,-7.971
1720,IQP,-7.971
1721,LTM,-7.97
1722,HGH,-7.97
1723,DVM,-7.97
1724,TKI,-7.97
1725,HIT,-7.969
1726,SLM,-7.969
1727,NMV,-7.968
1728,YNT,-7.968
1729,NGF,-7.968
1730,CKH,-7.968
1731,QKI,-7.967
1732,PDM,-7.967
1733,VFR,-7.967
1734,NTP,-7.965
1735,PTW,-7.964
1736,WLR,-7.964
1737,CWG,-7.962
1738,DHY,-7.962
1739,IEF,-7.961
1740,YMH,-7.961
1741,MGH,-7.961
1742,VHW,-7.961
1743,WQD,-7.961
1744,LMP,-7.961
1745,WNP,-7.96
1746,FVQ,-7.959
1747,AKI,-7.959
1748,EHQ,-7.959
1749,MTM,-7.958
1750,MWN,-7.958
1751,TTI,-7.958
1752,VAE,-7.958
1753,FVT,-7.957
1754,EYE,-7.957
1755,WHN,-7.957
1756,GHH,-7.957
1757,YKA,-7.956
1758,TLK,-7.956
1759,YFF,-7.956
1760,LGH,-7.955
1761,WNK,-7.955
1762,LWY,-7.955
1763,MHM,-7.955
1764,FPY,-7.955
1765,VDM,-7.954
1766,GFR,-7.954
1767,HPR,-7.952
1768,VRA,-7.951
1769,HNH,-7.951
1770,IVL,-7.95
1771,IVP,-7.95
1772,LMF,-7.949
1773,AHK,-7.949
1774,YAT,-7.948
1775,CNP,-7.948
1776,FAK,-7.947
1777,VSV,-7.946
1778,PWL,-7.946
1779,FKR,-7.946
1780,VHA,-7.945
1781,WHT,-7.945
1782,RHP,-7.945
1783,KVH,-7.944
1784,QLV,-7.943
1785,TMN,-7.943
1786,FLG,-7.941
1787,QHH,-7.941
1788,AKH,-7.941
1789,GRP,-7.94
1790,FNM,-7.94
1791,CFY,-7.94
1792,GNM,-7.94
1793,CLV,-7.94
1794,WNG,-7.94
1795,YPR,-7.94
1796,SFY,-7.939
1797,FMS,-7.939
1798,QGW,-7.939
1799,CHL,-7.938
1800,NHM,-7.938
1801,PSH,-7.938
1802,KWG,-7.938
1803,GKP,-7.937
1804,TPQ,-7.937
1805,CRP,-7.936
1806,PQM,-7.935
1807,MCM,-7.934
1808,RWV,-7.934
1809,ATY,-7.933
1810,RQN,-7.933
1811,HPF,-7.932
1812,MCI,-7.931
1813,WNE,-7.931
1814,IFN,-7.931
1815,MAN,-7.93
1816,YTT,-7.93
1817,YCV,-7.93
1818,SYL,-7.929
1819,HRI,-7.929
1820,MKP,-7.928
1821,YTQ,-7.928
1822,SMP,-7.928
1823,HAK,-7.928
1824,WSD,-7.928
1825,HAI,-7.928
1826,PVI,-7.926
1827,AFQ,-7.926
1828,TWT,-7.926
1829,TVQ,-7.926
1830,SER,-7.925
1831,KDV,-7.924
1832,EWQ,-7.923
1833,HIP,-7.923
1834,YYE,-7.923
1835,KFP,-7.923
1836,MWQ,-7.923
1837,FQM,-7.923
1838,ISF,-7.922
1839,MPI,-7.922
1840,YSR,-7.922
1841,QKP,-7.922
1842,TVH,-7.921
1843,YFT,-7.92
1844,QVH,-7.919
1845,DKV,-7.918
1846,WKE,-7.918
1847,YQV,-7.918
1848,FCR,-7.918
1849,HKA,-7.917
1850,KSM,-7.917
1851,PQY,-7.917
1852,FIQ,-7.916
1853,AAW,-7.915
1854,CVP,-7.915
1855,IIH,-7.914
1856,YFS,-7.914
1857,HMC,-7.914
1858,WQA,-7.914
1859,WLD,-7.914
1860,PAK,-7.913
1861,VFM,-7.912
1862,FTK,-7.912
1863,RQS,-7.912
1864,WAN,-7.911
1865,YST,-7.911
1866,KRV,-7.911
1867,VQL,-7.911
1868,SCY,-7.91
1869,WYC,-7.91
1870,TKM,-7.91
1871,QFS,-7.909
1872,DAH,-7.909
1873,CKK,-7.908
1874,LCK,-7.908
1875,PEP,-7.908
1876,RQL,-7.907
1877,DMF,-7.907
1878,PKP,-7.907
1879,VVM,-7.907
1880,KCN,-7.906
1881,TFS,-7.906
1882,IYM,-7.905
1883,QKT,-7.905
1884,HEI,-7.905
1885,SMM,-7.905
1886,RRQ,-7.904
1887,HMP,-7.904
1888,FQI,-7.904
1889,LTL,-7.903
1890,FDR,-7.902
1891,LAF,-7.902
1892,GLF,-7.901
1893,CNH,-7.901
1894,AQL,-7.901
1895,VIQ,-7.9
1896,PMP,-7.899
1897,IVK,-7.899
1898,TCL,-7.898
1899,FQR,-7.898
1900,SYP,-7.898
1901,HSQ,-7.898
1902,KKL,-7.898
1903,HAP,-7.898
1904,RGR,-7.898
1905,HSK,-7.898
1906,KYH,-7.897
1907,WRR,-7.897
1908,FET,-7.896
1909,SYS,-7.895
1910,NAM,-7.895
1911,PNF,-7.895
1912,DNF,-7.894
1913,EIV,-7.894
1914,HQP,-7.893
1915,LQH,-7.893
1916,NWD,-7.892
1917,EIY,-7.892
1918,LAK,-7.891
1919,HHV,-7.891
1920,LCE,-7.89
1921,HWP,-7.89
1922,QPN,-7.89
1923,CML,-7.889
1924,ERW,-7.889
1925,YEI,-7.888
1926,HTP,-7.887
1927,CKE,-7.887
1928,LIC,-7.887
1929,VKL,-7.886
1930,CVL,-7.886
1931,YSP,-7.886
1932,HFA,-7.885
1933,YIA,-7.885
1934,FCK,-7.885
1935,TMV,-7.885
1936,QFR,-7.884
1937,PLC,-7.883
1938,WHD,-7.883
1939,KPR,-7.883
1940,KKM,-7.882
1941,WKS,-7.882
1942,CAY,-7.881
1943,VNK,-7.88
1944,TMP,-7.879
1945,NYW,-7.879
1946,IDH,-7.879
1947,HML,-7.878
1948,KQI,-7.878
1949,SKH,-7.878
1950,YAE,-7.878
1951,KIK,-7.878
1952,CHR,-7.878
1953,FQF,-7.878
1954,LDR,-7.877
1955,FTT,-7.877
1956,IHW,-7.876
1957,QNM,-7.876
1958,CLF,-7.876
1959,QCF,-7.875
1960,PTK,-7.875
1961,RRI,-7.874
1962,GQV,-7.873
1963,LAL,-7.873
1964,HSP,-7.873
1965,RIT,-7.873
1966,YRD,-7.873
1967,MAI,-7.872
1968,TDM,-7.871
1969,IHS,-7.87
1970,RYR,-7.87
1971,HVV,-7.869
1972,LVN,-7.869
1973,VCI,-7.868
1974,MPW,-7.867
1975,YQC,-7.867
1976,DHM,-7.867
1977,RKK,-7.866
1978,MCV,-7.866
1979,HLK,-7.866
1980,CVM,-7.865
1981,WEH,-7.865
1982,CVI,-7.865
1983,QWQ,-7.864
1984,KHF,-7.864
1985,GQP,-7.864
1986,ITI,-7.864
1987,YCN,-7.863
1988,CWS,-7.863
1989,YEV,-7.863
1990,NSM,-7.863
1991,VKD,-7.863
1992,TRI,-7.861
1993,WLV,-7.861
1994,VHV,-7.859
1995,WWF,-7.859
1996,VTQ,-7.859
1997,TTL,-7.858
1998,NTY,-7.857
1999,WTG,-7.857
2000,QNV,-7.857
2001,PFW,-7.857
2002,LLR,-7.856
2003,WPM,-7.856
2004,LSH,-7.856
2005,DKR,-7.856
2006,ECH,-7.855
2007,FTD,-7.855
2008,HPY,-7.855
2009,PVV,-7.855
2010,WNR,-7.855
2011,MVA,-7.854
2012,VIR,-7.854
2013,PYN,-7.853
2014,HCV,-7.853
2015,NYN,-7.853
2016,YKW,-7.851
2017,NIM,-7.85
2018,WLG,-7.85
2019,QHD,-7.85
2020,IDN,-7.848
2021,KTI,-7.848
2022,CHM,-7.847
2023,TKP,-7.846
2024,WMD,-7.846
2025,ITK,-7.844
2026,PQK,-7.844
2027,LMV,-7.844
2028,NQW,-7.844
2029,EHM,-7.842
2030,IQM,-7.842
2031,AKP,-7.842
2032,TYN,-7.842
2033,QKF,-7.842
2034,WLF,-7.841
2035,DIH,-7.841
2036,NKH,-7.84
2037,GHY,-7.84
2038,VMP,-7.839
2039,HDS,-7.839
2040,PAM,-7.838
2041,WSA,-7.838
2042,SRH,-7.838
2043,GQH,-7.837
2044,PCR,-7.836
2045,TYG,-7.836
2046,PIL,-7.835
2047,VMT,-7.835
2048,FCI,-7.835
2049,LKM,-7.834
2050,QRQ,-7.833
2051,DVF,-7.833
2052,FDP,-7.833
2053,PGP,-7.832
2054,KVV,-7.832
2055,DVP,-7.831
2056,CKM,-7.831
2057,PFF,-7.831
2058,PCM,-7.831
2059,LWR,-7.83
2060,TSM,-7.83
2061,WAC,-7.829
2062,PRN,-7.828
2063,LYT,-7.828
2064,TEV,-7.828
2065,WLE,-7.828
2066,RDV,-7.828
2067,EWP,-7.828
2068,LIP,-7.827
2069,KWF,-7.827
2070,PKK,-7.826
2071,NME,-7.826
2072,NSP,-7.826
2073,AQQ,-7.825
2074,NYR,-7.825
2075,NTM,-7.825
2076,MGL,-7.825
2077,WHA,-7.825
2078,CLR,-7.824
2079,VVL,-7.824
2080,FMK,-7.824
2081,GMF,-7.824
2082,CMF,-7.823
2083,CAM,-7.823
2084,WRL,-7.821
2085,VQI,-7.821
2086,QKW,-7.82
2087,QYP,-7.82
2088,HHN,-7.819
2089,VQP,-7.819
2090,VQF,-7.819
2091,HAE,-7.819
2092,KID,-7.819
2093,PQR,-7.818
2094,LMG,-7.818
2095,EFR,-7.817
2096,SNV,-7.816
2097,YTG,-7.816
2098,RTM,-7.815
2099,LHE,-7.815
2100,FMA,-7.815
2101,ATM,-7.815
2102,MPQ,-7.815
2103,NLW,-7.814
2104,MRT,-7.813
2105,TMT,-7.813
2106,KTP,-7.812
2107,FIS,-7.812
2108,WVN,-7.812
2109,PCP,-7.812
2110,MWM,-7.811
2111,HIQ,-7.811
2112,GKI,-7.81
2113,PRK,-7.81
2114,WVE,-7.81
2115,CDH,-7.809
2116,QMA,-7.809
2117,LIS,-7.809
2118,LID,-7.809
2119,NGY,-7.808
2120,VIT,-7.806
2121,PWA,-7.806
2122,VQQ,-7.806
2123,HYS,-7.806
2124,HQY,-7.806
2125,RFH,-7.805
2126,KCL,-7.804
2127,VCP,-7.804
2128,AYK,-7.804
2129,IYN,-7.804
2130,VCH,-7.804
2131,QCH,-7.804
2132,YIS,-7.804
2133,HTQ,-7.803
2134,EFY,-7.803
2135,EYY,-7.803
2136,DHP,-7.803
2137,DLK,-7.803
2138,MAP,-7.803
2139,LRY,-7.802
2140,MFV,-7.802
2141,VAW,-7.801
2142,PKW,-7.801
2143,FYA,-7.8
2144,EKL,-7.799
2145,APW,-7.799
2146,VID,-7.799
2147,TVL,-7.798
2148,IGL,-7.798
2149,TFQ,-7.798
2150,VIM,-7.798
2151,WEC,-7.798
2152,MMC,-7.798
2153,RWH,-7.798
2154,MKN,-7.798
2155,KNL,-7.798
2156,WTD,-7.797
2157,NPP,-7.797
2158,SNM,-7.796
2159,RHM,-7.796
2160,RCK,-7.796
2161,PTI,-7.795
2162,KSV,-7.795
2163,SMR,-7.795
2164,GMM,-7.794
2165,EWI,-7.794
2166,PSW,-7.793
2167,RMV,-7.791
2168,ILA,-7.791
2169,EVK,-7.791
2170,VKA,-7.791
2171,RWN,-7.791
2172,YTS,-7.791
2173,SSY,-7.791
2174,TVI,-7.789
2175,HVA,-7.789
2176,FHD,-7.788
2177,VDV,-7.788
2178,PVT,-7.788
2179,QVP,-7.788
2180,QYW,-7.788
2181,HQN,-7.786
2182,VTH,-7.786
2183,PHA,-7.786
2184,AFF,-7.786
2185,CLT,-7.786
2186,YMA,-7.785
2187,YVN,-7.785
2188,AWS,-7.784
2189,ISH,-7.784
2190,QKM,-7.784
2191,HWC,-7.783
2192,LKA,-7.783
2193,ELM,-7.783
2194,HHE,-7.783
2195,VHY,-7.782
2196,HSV,-7.782
2197,LWM,-7.782
2198,YQS,-7.782
2199,MTN,-7.782
2200,VVP,-7.782
2201,HQM,-7.781
2202,MPH,-7.781
2203,TNM,-7.781
2204,KYT,-7.781
2205,GRR,-7.781
2206,YIG,-7.78
2207,NQM,-7.78
2208,TRT,-7.78
2209,NMP,-7.78
2210,FNR,-7.779
2211,WIG,-7.778
2212,RSW,-7.777
2213,MQN,-7.777
2214,IRF,-7.777
2215,HLP,-7.777
2216,FPA,-7.777
2217,QVL,-7.777
2218,DWC,-7.777
2219,HGP,-7.776
2220,QWT,-7.776
2221,DRW,-7.776
2222,RIV,-7.775
2223,EPR,-7.774
2224,MQT,-7.774
2225,KYE,-7.774
2226,YVA,-7.774
2227,CKL,-7.774
2228,RLV,-7.774
2229,NMH,-7.773
2230,RTE,-7.773
2231,HGY,-7.772
2232,TMH,-7.772
2233,PNK,-7.772
2234,PYC,-7.772
2235,SSH,-7.771
2236,TEF,-7.771
2237,YGM,-7.771
2238,GMK,-7.771
2239,MYG,-7.771
2240,GQL,-7.77
2241,WPH,-7.769
2242,PST,-7.769
2243,TSH,-7.769
2244,HMV,-7.769
2245,TIL,-7.769
2246,YRY,-7.768
2247,GVF,-7.768
2248,DMP,-7.767
2249,PSI,-7.767
2250,TAM,-7.767
2251,KMA,-7.767
2252,QSM,-7.767
2253,KCI,-7.767
2254,FNN,-7.766
2255,LHW,-7.766
2256,RHY,-7.765
2257,IDI,-7.765
2258,DIF,-7.764
2259,CFP,-7.764
2260,WDS,-7.764
2261,RTH,-7.763
2262,YYA,-7.763
2263,SVH,-7.763
2264,LSK,-7.763
2265,YYY,-7.762
2266,WSL,-7.761
2267,LVC,-7.761
2268,ESL,-7.761
2269,KIA,-7.76
2270,ARF,-7.76
2271,FSR,-7.76
2272,VAL,-7.759
2273,MSV,-7.759
2274,MGW,-7.759
2275,GHR,-7.758
2276,RFR,-7.758
2277,YSN,-7.758
2278,DGF,-7.758
2279,FPD,-7.758
2280,EFW,-7.756
2281,LCM,-7.756
2282,ANI,-7.754
2283,MMA,-7.753
2284,KSI,-7.753
2285,REI,-7.753
2286,FGR,-7.752
2287,FIP,-7.752
2288,IVV,-7.751
2289,SWV,-7.751
2290,VIH,-7.751
2291,NNT,-7.75
2292,PNR,-7.75
2293,AYN,-7.75
2294,WHC,-7.75
2295,LYF,-7.75
2296,NLR,-7.749
2297,FKK,-7.749
2298,RQT,-7.749
2299,EDH,-7.749
2300,ERP,-7.749
2301,HTV,-7.748
2302,TDP,-7.748
2303,KLT,-7.747
2304,VHQ,-7.746
2305,KFC,-7.746
2306,NHP,-7.746
2307,EAV,-7.745
2308,YGN,-7.745
2309,NWS,-7.745
2310,PIV,-7.745
2311,TAH,-7.744
2312,RPY,-7.744
2313,EHF,-7.744
2314,LNA,-7.743
2315,VGH,-7.742
2316,EWC,-7.742
2317,YRN,-7.742
2318,NCH,-7.741
2319,TAK,-7.741
2320,ISE,-7.74
2321,WRE,-7.74
2322,RWI,-7.739
2323,WHI,-7.739
2324,FAC,-7.739
2325,WWM,-7.739
2326,FYS,-7.739
2327,FSG,-7.739
2328,NQH,-7.738
2329,YTC,-7.736
2330,CGF,-7.735
2331,YHV,-7.734
2332,AIH,-7.734
2333,QAP,-7.734
2334,FQA,-7.733
2335,VAM,-7.733
2336,SFH,-7.733
2337,LGQ,-7.733
2338,PTN,-7.731
2339,SDY,-7.731
2340,LQQ,-7.731
2341,FCE,-7.731
2342,HCM,-7.731
2343,PAQ,-7.73
2344,DAW,-7.73
2345,HFN,-7.73
2346,KKP,-7.73
2347,QGH,-7.729
2348,WDL,-7.729
2349,SVM,-7.728
2350,VGQ,-7.728
2351,VKS,-7.728
2352,PNA,-7.727
2353,WYA,-7.727
2354,KSP,-7.727
2355,TCM,-7.727
2356,TSP,-7.727
2357,HTL,-7.725
2358,SQP,-7.724
2359,FFC,-7.724
2360,RMT,-7.723
2361,YLI,-7.723
2362,IRA,-7.722
2363,TDR,-7.721
2364,WDI,-7.72
2365,ICV,-7.72
2366,TTP,-7.719
2367,YFW,-7.719
2368,IPW,-7.719
2369,NPF,-7.719
2370,EAI,-7.718
2371,PWW,-7.718
2372,KKR,-7.718
2373,SLW,-7.718
2374,PWC,-7.718
2375,KRH,-7.718
2376,PLV,-7.718
2377,PAN,-7.718
2378,LEP,-7.717
2379,FTA,-7.717
2380,HLG,-7.716
2381,RVA,-7.716
2382,CEP,-7.716
2383,MMP,-7.716
2384,CTV,-7.716
2385,HND,-7.715
2386,NIA,-7.715
2387,FIE,-7.715
2388,MKA,-7.714
2389,HMQ,-7.714
2390,RTP,-7.714
2391,CKV,-7.714
2392,HEH,-7.714
2393,TTH,-7.714
2394,YVL,-7.714
2395,KMP,-7.713
2396,YKM,-7.713
2397,PCL,-7.713
2398,QFL,-7.713
2399,RCM,-7.713
2400,EFH,-7.713
2401,VWE,-7.712
2402,QMP,-7.712
2403,VIL,-7.712
2404,QCL,-7.712
2405,GKL,-7.712
2406,QVV,-7.712
2407,GKW,-7.712
2408,TAL,-7.712
2409,YLG,-7.711
2410,RNM,-7.711
2411,YYN,-7.711
2412,IYQ,-7.711
2413,TMI,-7.71
